Acc	Name	Desc	Status
PF12996.6	DUF3880	DUF based on E. rectale Gene description (DUF3880)	not_in_edm
PF12997.6	DUF3881	Domain of unknown function, E. rectale Gene description (DUF3881)	not_in_edm
PF12998.6	ING	Inhibitor of growth proteins N-terminal histone-binding	not_in_edm
PF12999.6	PRKCSH-like	Glucosidase II beta subunit-like	not_in_edm
PF13000.6	Acatn	Acetyl-coenzyme A transporter 1	not_in_edm
PF13001.6	Ecm29	Proteasome stabiliser	not_in_edm
PF13002.6	LDB19	Arrestin_N terminal like	not_in_edm
PF13004.6	BACON	Putative binding domain, N-terminal	not_in_bgc
PF13005.6	zf-IS66	zinc-finger binding domain of transposase IS66	not_in_edm
PF13006.6	Nterm_IS4	Insertion element 4 transposase N-terminal	not_in_edm
PF13007.6	LZ_Tnp_IS66	Transposase C of IS166 homeodomain	not_in_edm
PF13008.6	zf-Paramyx-P	Zinc-binding domain of Paramyxoviridae V protein	not_in_edm
PF13009.5	Phage_Integr_2	Putative phage integrase	not_in_edm
PF13010.5	pRN1_helical	Primase helical domain	not_in_edm
PF13011.5	LZ_Tnp_IS481	leucine-zipper of insertion element IS481	not_in_edm
PF13012.5	MitMem_reg	Maintenance of mitochondrial structure and function	manual_discard
PF13013.5	F-box-like_2	F-box-like domain	not_in_edm
PF13015.5	PRKCSH_1	Glucosidase II beta subunit-like protein	not_in_edm
PF13016.5	Gliadin	Cys-rich Gliadin N-terminal	not_in_edm
PF13017.5	Maelstrom	piRNA pathway germ-plasm component	not_in_edm
PF13018.5	ESPR	Extended Signal Peptide of Type V secretion system	not_in_edm
PF13019.5	Telomere_Sde2	Telomere stability and silencing	not_in_edm
PF13020.5	DUF3883	Domain of unknown function (DUF3883)	not_in_edm
PF13021.5	DUF3885	Domain of unknown function (DUF3885)	not_in_edm
PF13022.5	HTH_Tnp_1_2	Helix-turn-helix of insertion element transposase	not_in_edm
PF13023.5	HD_3	HD domain	included
PF13024.5	DUF3884	Protein of unknown function (DUF3884)	not_in_edm
PF13025.5	DUF3886	Protein of unknown function (DUF3886)	not_in_edm
PF13026.5	DUF3887	Protein of unknown function (DUF3887)	not_in_edm
PF13027.5	DUF3888	Protein of unknown function (DUF3888)	not_in_edm
PF13028.5	DUF3889	Protein of unknown function (DUF3889)	not_in_edm
PF13029.5	DUF3890	Domain of unknown function (DUF3890)	not_in_edm
PF13030.5	DUF3891	Protein of unknown function (DUF3891)	not_in_edm
PF13031.5	DUF3892	Protein of unknown function (DUF3892)	not_in_edm
PF13032.5	DUF3893	Domain of unknown function (DUF3893)	not_in_edm
PF13033.5	DUF3894	Protein of unknown function (DUF3894)	not_in_edm
PF13034.5	DUF3895	Protein of unknown function (DUF3895)	not_in_edm
PF13035.5	DUF3896	Protein of unknown function (DUF3896)	not_in_edm
PF13036.5	LpoB	Peptidoglycan-synthase activator LpoB	not_in_edm
PF13037.5	DUF3898	Domain of unknown function (DUF3898)	not_in_edm
PF13038.5	DUF3899	Domain of unknown function (DUF3899)	not_in_edm
PF13039.5	DUF3900	Protein of unknown function (DUF3900)	not_in_edm
PF13040.5	Fur_reg_FbpB	Fur-regulated basic protein B	not_in_edm
PF13041.5	PPR_2	PPR repeat family	not_in_edm
PF13042.5	DUF3902	Protein of unknown function (DUF3902)	not_in_edm
PF13043.5	DUF3903	Domain of unknown function (DUF3903)	not_in_edm
PF13044.5	Fusion_F0	Fusion glycoprotein F0, Isavirus	not_in_edm
PF13045.5	DUF3905	Protein of unknown function (DUF3905)	not_in_edm
PF13046.5	DUF3906	Protein of unknown function (DUF3906)	not_in_edm
PF13047.5	DUF3907	Protein of unknown function (DUF3907)	not_in_edm
PF13048.5	DUF3908	Protein of unknown function (DUF3908)	not_in_edm
PF13049.5	DUF3910	Protein of unknown function (DUF3910)	not_in_edm
PF13050.5	DUF3911	Protein of unknown function (DUF3911)	not_in_edm
PF13051.5	DUF3912	Protein of unknown function (DUF3912)	not_in_edm
PF13052.5	DUF3913	Protein of unknown function (DUF3913)	not_in_edm
PF13053.5	DUF3914	Protein of unknown function (DUF3914)	not_in_edm
PF13054.5	DUF3915	Protein of unknown function (DUF3915)	not_in_edm
PF13055.5	DUF3917	Protein of unknown function (DUF3917)	not_in_edm
PF13056.5	DUF3918	Protein of unknown function (DUF3918)	not_in_edm
PF13057.5	DUF3919	Protein of unknown function (DUF3919)	not_in_edm
PF13058.5	DUF3920	Protein of unknown function (DUF3920)	not_in_edm
PF13059.5	DUF3922	Protein of unknown function (DUF3992)	not_in_edm
PF13060.5	DUF3921	Protein of unknown function (DUF3921)	not_in_edm
PF13061.5	DUF3923	Protein of unknown function (DUF3923)	not_in_edm
PF13062.5	DUF3924	Protein of unknown function (DUF3924)	not_in_edm
PF13063.5	DUF3925	Protein of unknown function (DUF3925)	not_in_edm
PF13064.5	DUF3927	Protein of unknown function (DUF3927)	not_in_edm
PF13065.5	DUF3928	Protein of unknown function (DUF3928)	not_in_edm
PF13066.5	DUF3929	Protein of unknown function (DUF3929)	not_in_edm
PF13067.5	DUF3930	Protein of unknown function (DUF3930)	not_in_edm
PF13068.5	DUF3932	Protein of unknown function (DUF3932)	not_in_edm
PF13069.5	DUF3933	Protein of unknown function (DUF3933)	not_in_edm
PF13070.5	DUF3934	Protein of unknown function (DUF3934)	not_in_edm
PF13071.5	DUF3935	Protein of unknown function (DUF3935)	not_in_edm
PF13072.5	DUF3936	Protein of unknown function (DUF3936)	not_in_edm
PF13073.5	DUF3937	Protein of unknown function (DUF3937)	not_in_edm
PF13074.5	DUF3938	Protein of unknown function (DUF3938)	not_in_edm
PF13075.5	DUF3939	Protein of unknown function (DUF3939)	not_in_edm
PF13076.5	Fur_reg_FbpA	Fur-regulated basic protein A	not_in_edm
PF13077.5	DUF3909	Protein of unknown function (DUF3909)	not_in_edm
PF13078.5	DUF3942	Protein of unknown function (DUF3942)	not_in_edm
PF13079.5	DUF3916	Protein of unknown function (DUF3916)	not_in_edm
PF13080.5	DUF3926	Protein of unknown function (DUF3926)	not_in_edm
PF13081.5	DUF3941	Domain of unknown function (DUF3941)	not_in_edm
PF13082.5	DUF3931	Protein of unknown function (DUF3931)	not_in_edm
PF13083.5	KH_4	KH domain	not_in_edm
PF13084.5	DUF3943	Domain of unknown function (DUF3943)	not_in_edm
PF13085.5	Fer2_3	2Fe-2S iron-sulfur cluster binding domain	included
PF13086.5	AAA_11	AAA domain	not_in_edm
PF13087.5	AAA_12	AAA domain	not_in_edm
PF13088.5	BNR_2	BNR repeat-like domain	not_in_edm
PF13089.5	PP_kinase_N	Polyphosphate kinase N-terminal domain	included
PF13090.5	PP_kinase_C	Polyphosphate kinase C-terminal domain	included
PF13091.5	PLDc_2	PLD-like domain	included
PF13092.5	CENP-L	Kinetochore complex Sim4 subunit Fta1	not_in_edm
PF13093.5	FTA4	Kinetochore complex Fta4 of Sim4 subunit, or CENP-50	not_in_edm
PF13094.5	CENP-Q	CENP-Q, a CENPA-CAD centromere complex subunit	not_in_edm
PF13095.5	FTA2	Kinetochore Sim4 complex subunit FTA2	not_in_edm
PF13096.5	CENP-P	CENP-A-nucleosome distal (CAD) centromere subunit, CENP-P	not_in_edm
PF13097.5	CENP-U	CENP-A nucleosome associated complex (NAC) subunit	not_in_edm
PF13098.5	Thioredoxin_2	Thioredoxin-like domain	included
PF13099.5	DUF3944	Domain of unknown function (DUF3944)	not_in_edm
PF13100.5	OstA_2	OstA-like protein	not_in_edm
PF13101.5	DUF3945	Protein of unknown function (DUF3945)	not_in_edm
PF13102.5	Phage_int_SAM_5	Phage integrase SAM-like domain	not_in_edm
PF13103.5	TonB_2	TonB C terminal	not_in_edm
PF13104.5	DUF3956	Protein of unknown function (DUF3956)	not_in_edm
PF13105.5	DUF3959	Protein of unknown function (DUF3959)	not_in_edm
PF13106.5	DUF3961	Domain of unknown function (DUF3961)	not_in_edm
PF13107.5	DUF3964	Protein of unknown function (DUF3964)	not_in_edm
PF13108.5	DUF3969	Protein of unknown function (DUF3969)	not_in_edm
PF13109.5	AsmA_1	AsmA-like C-terminal region	not_in_edm
PF13110.5	DUF3966	Protein of unknown function (DUF3966)	not_in_edm
PF13111.5	DUF3962	Protein of unknown function (DUF3962)	not_in_edm
PF13112.5	DUF3965	Protein of unknown function (DUF3965)	not_in_edm
PF13113.5	DUF3970	Protein of unknown function (DUF3970)	not_in_edm
PF13114.5	RecO_N_2	RecO N terminal	not_in_edm
PF13115.5	YtkA	YtkA-like	not_in_edm
PF13116.5	DUF3971	Protein of unknown function	not_in_edm
PF13117.5	Cag12	Cag pathogenicity island protein Cag12	not_in_edm
PF13118.5	DUF3972	Protein of unknown function (DUF3972)	not_in_edm
PF13119.5	DUF3973	Domain of unknown function (DUF3973)	not_in_edm
PF13120.5	DUF3974	Domain of unknown function (DUF3974)	not_in_edm
PF13121.5	DUF3976	Domain of unknown function (DUF3976)	not_in_edm
PF13122.5	DUF3977	Protein of unknown function (DUF3977)	not_in_edm
PF13123.5	DUF3978	Protein of unknown function (DUF3978)	not_in_edm
PF13124.5	DUF3963	Protein of unknown function (DUF3963)	not_in_edm
PF13125.5	DUF3958	Protein of unknown function (DUF3958)	not_in_edm
PF13126.5	DUF3975	Protein of unknown function (DUF3975)	not_in_edm
PF13127.5	DUF3955	Protein of unknown function (DUF3955)	not_in_edm
PF13128.5	DUF3954	Protein of unknown function (DUF3954)	not_in_edm
PF13129.5	DUF3953	Protein of unknown function (DUF3953)	not_in_edm
PF13130.5	DUF3952	Domain of unknown function (DUF3952)	not_in_edm
PF13131.5	DUF3951	Protein of unknown function (DUF3951)	not_in_edm
PF13132.5	DUF3950	Domain of unknown function (DUF3950)	not_in_edm
PF13133.5	DUF3949	Protein of unknown function (DUF3949)	not_in_edm
PF13134.5	DUF3948	Protein of unknown function (DUF3948)	not_in_edm
PF13135.5	DUF3947	Protein of unknown function (DUF3947)	not_in_edm
PF13136.5	DUF3984	Protein of unknown function (DUF3984)	not_in_edm
PF13137.5	DUF3983	Protein of unknown function (DUF3983)	not_in_edm
PF13138.5	DUF3982	Protein of unknown function (DUF3982)	not_in_edm
PF13139.5	DUF3981	Domain of unknown function (DUF3981)	not_in_edm
PF13140.5	DUF3980	Domain of unknown function (DUF3980)	not_in_edm
PF13141.5	DUF3979	Protein of unknown function (DUF3979)	not_in_edm
PF13142.5	DUF3960	Domain of unknown function (DUF3960)	not_in_edm
PF13143.5	DUF3986	Protein of unknown function (DUF3986)	not_in_edm
PF13144.5	ChapFlgA	Chaperone for flagella basal body P-ring formation	not_in_edm
PF13145.5	Rotamase_2	PPIC-type PPIASE domain	included
PF13146.5	TRL	TRL-like protein family	not_in_edm
PF13148.5	DUF3987	Protein of unknown function (DUF3987)	not_in_edm
PF13149.5	Mfa_like_1	Fimbrillin-like	not_in_edm
PF13150.5	DUF3989	Protein of unknown function (DUF3989)	not_in_edm
PF13151.5	DUF3990	Protein of unknown function (DUF3990)	not_in_edm
PF13152.5	DUF3967	Protein of unknown function (DUF3967)	not_in_edm
PF13153.5	DUF3985	Protein of unknown function (DUF3985)	not_in_edm
PF13154.5	DUF3991	Protein of unknown function (DUF3991)	not_in_edm
PF13155.5	Toprim_2	Toprim-like	not_in_edm
PF13156.5	Mrr_cat_2	Restriction endonuclease	not_in_edm
PF13157.5	DUF3992	Protein of unknown function (DUF3992)	not_in_edm
PF13158.5	DUF3993	Protein of unknown function (DUF3993)	not_in_edm
PF13159.5	DUF3994	Domain of unknown function (DUF3994)	not_in_edm
PF13160.5	DUF3995	Protein of unknown function (DUF3995)	not_in_edm
PF13161.5	DUF3996	Protein of unknown function (DUF3996)	not_in_edm
PF13162.5	DUF3997	Protein of unknown function (DUF3997)	not_in_edm
PF13163.5	DUF3999	Protein of unknown function (DUF3999)	not_in_edm
PF13164.5	Diedel	Diedel	not_in_edm
PF13165.5	SCIFF	Six-cysteine peptide SCIFF	not_in_edm
PF13166.5	AAA_13	AAA domain	not_in_edm
PF13167.5	GTP-bdg_N	GTP-binding GTPase N-terminal	not_in_edm
PF13168.5	Poxvirus_B22R_C	Poxvirus B22R protein C-terminal	not_in_edm
PF13169.5	Poxvirus_B22R_N	Poxvirus B22R protein N-terminal	not_in_edm
PF13170.5	DUF4003	Protein of unknown function (DUF4003)	not_in_edm
PF13171.5	DUF4004	Protein of unknown function (DUF4004)	not_in_edm
PF13173.5	AAA_14	AAA domain	not_in_edm
PF13174.5	TPR_6	Tetratricopeptide repeat	not_in_edm
PF13175.5	AAA_15	AAA ATPase domain	not_in_edm
PF13176.5	TPR_7	Tetratricopeptide repeat	not_in_edm
PF13177.5	DNA_pol3_delta2	DNA polymerase III, delta subunit	not_in_edm
PF13178.5	DUF4005	Protein of unknown function (DUF4005)	not_in_edm
PF13179.5	DUF4006	Family of unknown function (DUF4006)	not_in_edm
PF13180.5	PDZ_2	PDZ domain	auto_discard
PF13181.5	TPR_8	Tetratricopeptide repeat	not_in_edm
PF13182.5	DUF4007	Protein of unknown function (DUF4007)	not_in_edm
PF13183.5	Fer4_8	4Fe-4S dicluster domain	included
PF13184.5	KH_5	NusA-like KH domain	not_in_edm
PF13185.5	GAF_2	GAF domain	included
PF13186.5	SPASM	Iron-sulfur cluster-binding domain	included
PF13187.5	Fer4_9	4Fe-4S dicluster domain	included
PF13188.6	PAS_8	PAS domain	auto_discard
PF13189.5	Cytidylate_kin2	Cytidylate kinase-like family	not_in_bgc
PF13190.5	PDGLE	PDGLE domain	not_in_edm
PF13191.5	AAA_16	AAA ATPase domain	not_in_edm
PF13192.5	Thioredoxin_3	Thioredoxin domain	included
PF13193.5	AMP-binding_C	AMP-binding enzyme C-terminal domain	included
PF13194.5	DUF4010	Domain of unknown function (DUF4010)	not_in_edm
PF13195.5	DUF4011	Protein of unknown function (DUF4011)	not_in_edm
PF13196.5	DUF4012	Protein of unknown function (DUF4012)	not_in_edm
PF13197.5	DUF4013	Protein of unknown function (DUF4013)	not_in_edm
PF13198.5	DUF4014	Protein of unknown function (DUF4014)	not_in_edm
PF13199.5	Glyco_hydro_66	Glycosyl hydrolase family 66	included
PF13200.5	DUF4015	Putative glycosyl hydrolase domain	not_in_edm
PF13201.5	PCMD	Putative carbohydrate metabolism domain	not_in_edm
PF13202.5	EF-hand_5	EF hand	auto_discard
PF13203.5	DUF2201_N	Putative metallopeptidase domain	not_in_edm
PF13204.5	DUF4038	Protein of unknown function (DUF4038)	not_in_edm
PF13205.5	Big_5	Bacterial Ig-like domain	not_in_edm
PF13206.5	VSG_B	Trypanosomal VSG domain	not_in_edm
PF13207.5	AAA_17	AAA domain	not_in_edm
PF13208.5	TerB_N	TerB N-terminal domain	not_in_edm
PF13209.5	DUF4017	Protein of unknown function (DUF4017)	not_in_edm
PF13210.5	DUF4018	Domain of unknown function (DUF4018)	not_in_edm
PF13211.5	DUF4019	Protein of unknown function (DUF4019)	not_in_edm
PF13212.5	DUF4020	Domain of unknown function (DUF4020)	not_in_edm
PF13213.5	DUF4021	Protein of unknown function (DUF4021)	not_in_edm
PF13214.5	DUF4022	Protein of unknown function (DUF4022)	not_in_edm
PF13215.5	DUF4023	Protein of unknown function (DUF4023)	not_in_edm
PF13216.5	DUF4024	Protein of unknown function (DUF4024)	not_in_edm
PF13217.5	DUF4025	Protein of unknown function (DUF4025)	not_in_edm
PF13218.5	DUF4026	Protein of unknown function (DUF4026)	not_in_edm
PF13219.5	DUF4027	Protein of unknown function (DUF4027)	not_in_edm
PF13220.5	DUF4028	Protein of unknown function (DUF4028)	not_in_edm
PF13221.5	DUF4029	Protein of unknown function (DUF4029)	not_in_edm
PF13222.5	DUF4030	Protein of unknown function (DUF4030)	not_in_edm
PF13223.5	DUF4031	Protein of unknown function (DUF4031)	not_in_edm
PF13224.5	DUF4032	Domain of unknown function (DUF4032)	not_in_edm
PF13225.5	DUF4033	Domain of unknown function (DUF4033)	included
PF13226.5	DUF4034	Domain of unknown function (DUF4034)	not_in_edm
PF13227.5	DUF4035	Protein of unknown function (DUF4035)	not_in_edm
PF13228.5	DUF4037	Domain of unknown function (DUF4037)	not_in_edm
PF13229.5	Beta_helix	Right handed beta helix region	not_in_edm
PF13230.5	GATase_4	Glutamine amidotransferases class-II	not_in_edm
PF13231.5	PMT_2	Dolichyl-phosphate-mannose-protein mannosyltransferase	not_in_edm
PF13232.5	Complex1_LYR_1	Complex1_LYR-like	not_in_edm
PF13233.5	Complex1_LYR_2	Complex1_LYR-like	not_in_edm
PF13234.5	rRNA_proc-arch	rRNA-processing arch domain	auto_discard
PF13236.5	CLU	Clustered mitochondria	not_in_edm
PF13237.5	Fer4_10	4Fe-4S dicluster domain	included
PF13238.5	AAA_18	AAA domain	not_in_edm
PF13239.5	2TM	2TM domain	not_in_edm
PF13240.5	zinc_ribbon_2	zinc-ribbon domain	not_in_edm
PF13241.5	NAD_binding_7	Putative NAD(P)-binding	included
PF13242.5	Hydrolase_like	HAD-hyrolase-like	not_in_edm
PF13243.5	SQHop_cyclase_C	Squalene-hopene cyclase C-terminal domain	included
PF13244.5	DUF4040	Domain of unknown function (DUF4040)	not_in_edm
PF13245.5	AAA_19	AAA domain	not_in_edm
PF13246.5	Cation_ATPase	Cation transport ATPase (P-type)	not_in_edm
PF13247.5	Fer4_11	4Fe-4S dicluster domain	included
PF13248.5	zf-ribbon_3	zinc-ribbon domain	not_in_edm
PF13249.5	SQHop_cyclase_N	Squalene-hopene cyclase N-terminal domain	included
PF13250.5	DUF4041	Domain of unknown function (DUF4041)	not_in_edm
PF13251.5	DUF4042	Domain of unknown function (DUF4042)	not_in_edm
PF13252.5	DUF4043	Protein of unknown function (DUF4043)	not_in_edm
PF13253.5	DUF4044	Protein of unknown function (DUF4044)	not_in_edm
PF13254.5	DUF4045	Domain of unknown function (DUF4045)	not_in_edm
PF13255.5	DUF4046	Protein of unknown function (DUF4046)	not_in_edm
PF13256.5	DUF4047	Domain of unknown function (DUF4047)	not_in_edm
PF13257.5	DUF4048	Domain of unknown function (DUF4048)	not_in_edm
PF13258.5	DUF4049	Domain of unknown function (DUF4049)	not_in_edm
PF13259.5	DUF4050	Protein of unknown function (DUF4050)	not_in_edm
PF13260.5	DUF4051	Protein of unknown function (DUF4051)	not_in_edm
PF13261.5	DUF4052	Protein of unknown function (DUF4052)	not_in_edm
PF13262.5	DUF4054	Protein of unknown function (DUF4054)	not_in_edm
PF13263.5	PHP_C	PHP-associated	not_in_edm
PF13264.5	DUF4055	Domain of unknown function (DUF4055)	not_in_edm
PF13265.5	DUF4056	Protein of unknown function (DUF4056)	not_in_edm
PF13266.5	DUF4057	Protein of unknown function (DUF4057)	included
PF13267.5	DUF4058	Protein of unknown function (DUF4058)	not_in_edm
PF13268.5	DUF4059	Protein of unknown function (DUF4059)	not_in_edm
PF13269.5	DUF4060	Protein of unknown function (DUF4060)	not_in_edm
PF13270.5	DUF4061	Domain of unknown function (DUF4061)	not_in_edm
PF13271.5	DUF4062	Domain of unknown function (DUF4062)	not_in_edm
PF13272.5	Holin_2-3	Putative 2/3 transmembrane domain holin	not_in_edm
PF13273.5	DUF4064	Protein of unknown function (DUF4064)	not_in_edm
PF13274.5	DUF4065	Protein of unknown function (DUF4065)	not_in_edm
PF13275.5	S4_2	S4 domain	not_in_edm
PF13276.5	HTH_21	HTH-like domain	not_in_edm
PF13277.5	YmdB	YmdB-like protein	included
PF13279.5	4HBT_2	Thioesterase-like superfamily	included
PF13280.5	WYL	WYL domain	not_in_edm
PF13281.5	DUF4071	Domain of unknown function (DUF4071)	not_in_bgc
PF13282.5	DUF4070	Domain of unknown function (DUF4070)	not_in_edm
PF13283.5	NfrA_C	Bacteriophage N adsorption protein A C-term	not_in_edm
PF13284.5	DUF4072	Domain of unknown function (DUF4072)	not_in_edm
PF13285.5	DUF4073	Domain of unknown function (DUF4073)	not_in_edm
PF13286.5	HD_assoc	Phosphohydrolase-associated domain	included
PF13287.5	Fn3_assoc	Fn3 associated	not_in_edm
PF13288.5	DXPR_C	DXP reductoisomerase C-terminal domain	included
PF13289.5	SIR2_2	SIR2-like domain	not_in_edm
PF13290.5	CHB_HEX_C_1	Chitobiase/beta-hexosaminidase C-terminal domain	not_in_edm
PF13291.5	ACT_4	ACT domain	not_in_edm
PF13292.5	DXP_synthase_N	1-deoxy-D-xylulose-5-phosphate synthase	included
PF13293.5	DUF4074	Domain of unknown function (DUF4074)	not_in_edm
PF13294.5	DUF4075	Domain of unknown function (DUF4075)	not_in_edm
PF13295.5	DUF4077	Domain of unknown function (DUF4077)	not_in_edm
PF13296.5	T6SS_Vgr	Putative type VI secretion system Rhs element Vgr	not_in_edm
PF13297.5	Telomere_Sde2_2	Telomere stability C-terminal	not_in_edm
PF13298.5	LigD_N	DNA polymerase Ligase (LigD)	auto_discard
PF13299.5	CPSF100_C	Cleavage and polyadenylation factor 2 C-terminal	not_in_edm
PF13300.5	DUF4078	Domain of unknown function (DUF4078)	not_in_edm
PF13301.5	DUF4079	Protein of unknown function (DUF4079)	not_in_edm
PF13302.6	Acetyltransf_3	Acetyltransferase (GNAT) domain	included
PF13303.5	PTS_EIIC_2	Phosphotransferase system, EIIC	not_in_edm
PF13304.5	AAA_21	AAA domain, putative AbiEii toxin, Type IV TA system	auto_discard
PF13305.5	WHG	WHG domain	not_in_edm
PF13306.5	LRR_5	Leucine rich repeats (6 copies)	not_in_edm
PF13307.5	Helicase_C_2	Helicase C-terminal domain	auto_discard
PF13308.5	YARHG	YARHG domain	not_in_edm
PF13309.5	HTH_22	HTH domain	not_in_edm
PF13310.5	Virulence_RhuM	Virulence protein RhuM family	not_in_edm
PF13311.5	DUF4080	Protein of unknown function (DUF4080)	not_in_edm
PF13312.5	DUF4081	Domain of unknown function (DUF4081)	not_in_edm
PF13313.5	DUF4082	Domain of unknown function (DUF4082)	not_in_edm
PF13314.5	DUF4083	Domain of unknown function (DUF4083)	not_in_edm
PF13315.5	DUF4085	Protein of unknown function (DUF4085)	not_in_edm
PF13316.5	DUF4087	Protein of unknown function (DUF4087)	not_in_edm
PF13317.5	DUF4088	Protein of unknown function (DUF4088)	not_in_edm
PF13318.5	DUF4089	Protein of unknown function (DUF4089)	not_in_edm
PF13319.5	DUF4090	Protein of unknown function (DUF4090)	not_in_edm
PF13320.5	DUF4091	Domain of unknown function (DUF4091)	not_in_edm
PF13321.5	DUF4084	Domain of unknown function (DUF4084)	not_in_edm
PF13322.5	DUF4092	Domain of unknown function (DUF4092)	not_in_edm
PF13323.5	HPIH	N-terminal domain with HPIH motif	included
PF13324.5	GCIP	Grap2 and cyclin-D-interacting	not_in_edm
PF13325.5	MCRS_N	N-terminal region of micro-spherule protein	not_in_edm
PF13326.5	PSII_Pbs27	Photosystem II Pbs27	not_in_edm
PF13327.5	T3SS_LEE_assoc	Type III secretion system subunit	not_in_edm
PF13328.5	HD_4	HD domain	not_in_edm
PF13329.5	ATG2_CAD	Autophagy-related protein 2 CAD motif	not_in_edm
PF13330.5	Mucin2_WxxW	Mucin-2 protein WxxW repeating region	not_in_bgc
PF13331.5	DUF4093	Domain of unknown function (DUF4093)	manual_discard
PF13332.5	Fil_haemagg_2	Haemagluttinin repeat	not_in_edm
PF13333.5	rve_2	Integrase core domain	not_in_edm
PF13334.5	DUF4094	Domain of unknown function (DUF4094)	not_in_edm
PF13335.5	Mg_chelatase_C	Magnesium chelatase, subunit ChlI C-terminal	not_in_edm
PF13336.5	AcetylCoA_hyd_C	Acetyl-CoA hydrolase/transferase C-terminal domain	included
PF13337.5	Lon_2	Putative ATP-dependent Lon protease	not_in_edm
PF13338.5	AbiEi_4	Transcriptional regulator, AbiEi antitoxin	not_in_edm
PF13339.5	AATF-Che1	Apoptosis antagonizing transcription factor	not_in_edm
PF13340.5	DUF4096	Putative transposase of IS4/5 family (DUF4096)	not_in_edm
PF13341.5	RAG2_PHD	RAG2 PHD domain	not_in_edm
PF13342.5	Toprim_Crpt	C-terminal repeat of topoisomerase	auto_discard
PF13343.5	SBP_bac_6	Bacterial extracellular solute-binding protein	not_in_edm
PF13344.5	Hydrolase_6	Haloacid dehalogenase-like hydrolase	included
PF13346.5	ABC2_membrane_5	ABC-2 family transporter protein	not_in_edm
PF13347.5	MFS_2	MFS/sugar transport protein	not_in_edm
PF13349.5	DUF4097	Putative adhesin	not_in_edm
PF13350.5	Y_phosphatase3	Tyrosine phosphatase family	included
PF13351.5	DUF4099	Protein of unknown function (DUF4099)	not_in_edm
PF13352.5	DUF4100	Protein of unknown function (DUF4100)	not_in_edm
PF13353.5	Fer4_12	4Fe-4S single cluster domain	not_in_edm
PF13354.5	Beta-lactamase2	Beta-lactamase enzyme family	not_in_edm
PF13355.5	DUF4101	Protein of unknown function (DUF4101)	not_in_edm
PF13356.5	Arm-DNA-bind_3	Arm DNA-binding domain	not_in_edm
PF13358.5	DDE_3	DDE superfamily endonuclease	not_in_edm
PF13359.5	DDE_Tnp_4	DDE superfamily endonuclease	not_in_edm
PF13360.5	PQQ_2	PQQ-like domain	not_in_edm
PF13361.5	UvrD_C	UvrD-like helicase C-terminal domain	auto_discard
PF13362.5	Toprim_3	Toprim domain	not_in_edm
PF13363.5	BetaGal_dom3	Beta-galactosidase, domain 3	included
PF13364.5	BetaGal_dom4_5	Beta-galactosidase jelly roll domain	included
PF13365.5	Trypsin_2	Trypsin-like peptidase domain	not_in_edm
PF13366.5	PDDEXK_3	PD-(D/E)XK nuclease superfamily	not_in_edm
PF13367.5	PrsW-protease	Protease prsW family	not_in_edm
PF13368.5	Toprim_C_rpt	Topoisomerase C-terminal repeat	auto_discard
PF13369.5	Transglut_core2	Transglutaminase-like superfamily	not_in_edm
PF13370.5	Fer4_13	4Fe-4S single cluster domain of Ferredoxin I	not_in_edm
PF13371.5	TPR_9	Tetratricopeptide repeat	not_in_edm
PF13372.5	Alginate_exp	Alginate export	not_in_edm
PF13373.5	DUF2407_C	DUF2407 C-terminal domain	not_in_edm
PF13374.5	TPR_10	Tetratricopeptide repeat	not_in_edm
PF13375.5	RnfC_N	RnfC Barrel sandwich hybrid domain	not_in_edm
PF13376.5	OmdA	Bacteriocin-protection, YdeI or OmpD-Associated	not_in_edm
PF13377.5	Peripla_BP_3	Periplasmic binding protein-like domain	not_in_edm
PF13378.5	MR_MLE_C	Enolase C-terminal domain-like	included
PF13379.5	NMT1_2	NMT1-like family	not_in_edm
PF13380.5	CoA_binding_2	CoA binding domain	included
PF13382.5	Adenine_deam_C	Adenine deaminase C-terminal domain	included
PF13383.5	Methyltransf_22	Methyltransferase domain	not_in_edm
PF13384.5	HTH_23	Homeodomain-like domain	not_in_edm
PF13385.5	Laminin_G_3	Concanavalin A-like lectin/glucanases superfamily	not_in_edm
PF13386.5	DsbD_2	Cytochrome C biogenesis protein transmembrane region	not_in_edm
PF13387.5	DUF4105	Domain of unknown function (DUF4105)	not_in_edm
PF13388.5	DUF4106	Protein of unknown function (DUF4106)	not_in_edm
PF13389.5	DUF4107	Protein of unknown function (DUF4107)	not_in_edm
PF13390.5	DUF4108	Protein of unknown function (DUF4108)	not_in_edm
PF13391.5	HNH_2	HNH endonuclease	auto_discard
PF13392.5	HNH_3	HNH endonuclease	not_in_edm
PF13393.5	tRNA-synt_His	Histidyl-tRNA synthetase	not_in_edm
PF13394.5	Fer4_14	4Fe-4S single cluster domain	included
PF13395.5	HNH_4	HNH endonuclease	not_in_edm
PF13396.5	PLDc_N	Phospholipase_D-nuclease N-terminal	not_in_edm
PF13397.5	RbpA	RNA polymerase-binding protein	not_in_edm
PF13398.5	Peptidase_M50B	Peptidase M50B-like	not_in_edm
PF13399.5	LytR_C	LytR cell envelope-related transcriptional attenuator	not_in_edm
PF13400.5	Tad	Putative Flp pilus-assembly TadE/G-like	not_in_edm
PF13401.5	AAA_22	AAA domain	not_in_edm
